X,Y,concentration,wind_speed,wind_dir
2.7695,1.0875,0.00624,0.01971,165.27271
2.6245,0.9715,0.00569,0.03919,77.81845
1.9865,1.1165,0.00624,0.0568,226.41249
3.1465,1.3195,0.00564,0.01919,175.87609
2.0155,1.2325,0.00653,0.0476,217.41154
2.8855,1.3195,0.00655,0.02697,142.95593
1.9865,1.2325,0.00655,0.05165,220.8937
3.0885,1.3195,0.00581,0.0194,167.97746
4.3065,1.1745,0.00141,0.00363,154.00012
2.4505,1.3485,0.00762,0.05041,275.57827
4.2775,1.1745,0.00141,0.00309,158.74949
0.5945,1.1745,0.00275,0.01806,286.66886
0.3625,1.1745,0.0024,0.01665,317.96931
1.3775,1.3775,0.00544,0.03152,191.06749
1.8415,1.2615,0.00644,0.06316,226.38561
3.5525,1.3195,0.00429,0.02541,179.41376
0.6525,1.2905,0.00417,0.02813,356.045
4.7415,1.1745,0.00125,0.07294,89.183
1.7835,1.1455,0.00577,0.05338,219.46612
4.5675,1.1745,0.00137,0.008,59.90858
3.1465,1.2325,0.00529,0.0223,166.20051
4.1035,1.3195,0.00154,0.0123,21.20469
3.1465,1.3485,0.00575,0.01844,178.32171
0.9715,1.1745,0.00465,0.02244,195.96294
1.9575,1.2615,0.00661,0.05348,221.86219
3.8715,1.2035,0.00243,0.01113,35.27447
3.2045,1.2325,0.00512,0.02268,171.94134
2.3635,1.2615,0.00656,0.06786,288.29344
4.3935,1.3195,0.00144,0.01592,152.38893
0.4495,1.3195,0.00328,0.03307,327.72281
0.5655,1.2035,0.00282,0.02016,297.56925
0.4495,1.2035,0.00254,0.01826,307.52267
2.5665,1.1455,0.00654,0.038,81.54155
2.6245,1.2615,0.00729,0.0167,37.67944
0.7975,1.3195,0.00493,0.03227,186.17352
3.6685,1.1165,0.00409,0.02586,175.74233
2.5955,1.2615,0.0073,0.0208,58.74804
3.7555,1.2325,0.00388,0.01962,177.51679
0.1885,1.2325,0.0024,0.01104,344.50367
2.8855,1.3775,0.00674,0.02555,144.31892
1.2325,1.3195,0.00516,0.03163,184.40565
1.0585,1.2035,0.00481,0.03031,192.34428
2.1025,1.1745,0.00629,0.03877,206.41965
2.2185,1.1745,0.00602,0.03391,334.40226
3.3785,1.2615,0.0048,0.02599,0.90378
1.5225,1.2035,0.00524,0.03424,190.72246
3.2335,1.3775,0.00555,0.01886,6.48445
2.3635,1.1745,0.00605,0.06294,290.69242
4.4515,1.2325,0.00141,0.00834,152.26706
0.3915,1.3485,0.00327,0.03601,327.31161
2.7695,1.1745,0.00658,0.02222,153.74627
2.8275,1.2905,0.00675,0.02776,141.7141
0.7395,1.3485,0.00489,0.03614,185.41403
0.8265,1.2325,0.00462,0.02172,188.79431
0.9135,1.2325,0.00475,0.02487,192.86859
1.7545,1.3195,0.00636,0.06319,225.03847
0.2175,1.1455,0.00233,0.01839,313.72208
2.0155,1.3195,0.00663,0.04013,207.58033
3.0595,1.1745,0.00541,0.02633,152.12083
0.1595,1.3775,0.00239,0.02832,250.67558
2.9435,1.1745,0.00587,0.02906,143.78855
4.0455,1.1455,0.00144,0.00758,85.91438
3.4075,1.2905,0.00478,0.02551,2.38127
0.6235,1.3775,0.0045,0.04308,188.32758
4.2775,1.1455,0.00141,0.00172,159.2492
3.3205,1.1745,0.00464,0.02861,171.9237
0.4495,1.2615,0.00285,0.02613,312.84447
3.3205,1.2905,0.00503,0.02336,2.67497
4.6835,1.1455,0.0013,0.03908,87.49198
0.9425,1.2615,0.00484,0.0282,191.57687
4.5675,1.2615,0.00137,0.00756,1.28818
1.8705,1.2325,0.00641,0.06226,226.57488
0.6525,1.3775,0.00464,0.04251,188.74001
4.5095,1.3775,0.00141,0.02575,135.20457
3.0305,1.4355,0.00646,0.01736,169.24657
1.2325,1.4935,0.00554,0.0227,359.52044
0.2175,1.6385,0.00219,0.04164,247.95588
3.1465,1.4355,0.00601,0.0165,5.00583
3.0305,1.5515,0.00678,0.01506,176.61119
2.1895,1.4645,0.00685,0.06301,305.02182
3.2335,1.4355,0.00551,0.01673,6.72985
4.3935,1.6385,0.00135,0.10981,108.34915
4.1905,1.6385,0.0013,0.13423,106.08963
4.3355,1.5225,0.00143,0.07659,122.37251
1.5225,1.6095,0.00601,0.01796,225.76691
2.4505,1.4645,0.00853,0.03886,273.14221
3.5525,1.5515,0.00239,0.06795,267.08117
0.6525,1.4065,0.00441,0.04601,199.62032
4.6545,1.6385,0.00127,0.01716,47.57362
2.8275,1.4645,0.0073,0.02658,140.60291
0.8265,1.4065,0.00507,0.03591,182.21854
2.7695,1.5805,0.00789,0.02628,136.88141
1.0875,1.6385,0.00574,0.0131,331.30227
0.1015,1.5515,0.00186,0.14356,268.11584
2.2185,1.4935,0.00715,0.07321,299.78662
3.1465,1.4645,0.00609,0.01599,6.96944
1.2035,1.4065,0.00533,0.02861,182.50434
4.0165,1.4355,0.00182,0.01665,148.53454
4.2485,1.5515,0.00142,0.09346,117.82078
4.3355,1.4355,0.00147,0.03968,141.30186
2.3925,1.4935,0.00855,0.05518,281.75389
0.4205,1.6675,0.00197,0.11022,245.13918
2.2475,1.6095,0.00813,0.08596,294.49581
0.5655,1.6675,0.00173,0.09434,218.14665
4.6835,1.5515,0.00127,0.03035,72.25749
4.7705,1.5515,4e-05,0.0,180.0
1.7835,1.6385,0.00682,0.05908,232.41249
3.7555,1.5805,0.00183,0.1,90.33231
0.9425,1.6675,0.00417,0.02913,246.14536
1.8995,1.6385,0.00693,0.0396,218.69596
1.1455,1.4355,0.00537,0.02728,359.34894
2.1605,1.4065,0.00658,0.04654,316.07074
1.2325,1.5515,0.00566,0.0168,353.12878
3.1755,1.6095,0.00515,0.00952,163.7735
1.0005,1.6675,0.00507,0.01289,191.86805
1.9575,1.5225,0.00679,0.03098,200.10794
4.4225,1.5805,0.00139,0.0854,114.76155
3.3785,1.4935,0.00381,0.0167,117.68505
1.3485,1.4355,0.00552,0.0282,190.87555
3.4655,1.6095,0.00248,0.06724,266.52997
2.4215,1.6385,0.00965,0.03729,275.91088
2.3345,1.4065,0.00742,0.07133,289.1259
3.5525,1.6095,0.00215,0.09078,267.22806
1.7255,1.6675,0.00664,0.05649,233.47899
1.6095,1.4355,0.00614,0.05302,222.37836
2.8275,1.5225,0.00747,0.02546,140.89741
4.7705,1.4645,4e-05,0.0,180.0
2.7405,1.6385,0.00817,0.02597,134.54763
1.0585,1.4645,0.00544,0.02695,354.01437
2.2185,1.5515,0.00748,0.07963,298.05513
3.9585,1.4935,0.00187,0.03969,105.7729
1.9285,1.4355,0.00682,0.04228,215.62589
4.0455,1.6095,0.00139,0.11254,104.40175
2.8855,1.5225,0.00722,0.02217,147.52881
2.2765,1.4355,0.00723,0.07387,295.00049
1.3485,1.4645,0.00558,0.02657,192.16856
2.2765,1.6675,0.00871,0.08199,291.54577
1.4645,1.5805,0.00589,0.01526,212.82549
4.4225,1.6095,0.00137,0.09324,111.65649
2.3635,1.5515,0.00888,0.06069,284.61095
2.7405,1.5515,0.00799,0.02681,136.69268
2.5665,1.5515,0.0089,0.01222,3.56464
2.7985,1.6675,0.00789,0.02388,136.88372
2.6245,1.5515,0.00863,0.01885,148.27499
4.5675,1.6095,0.00134,0.03954,121.19737
2.7695,1.5515,0.00783,0.02678,137.25434
0.1885,1.7545,0.00181,0.11466,262.53348
3.9005,1.8705,0.00065,0.17242,274.85747
0.2755,1.8705,0.00167,0.11873,92.47153
4.0745,1.8705,0.0008,0.05021,262.45889
0.0435,1.8705,0.00139,0.26121,268.33053
3.1175,1.6675,0.00557,0.00921,167.71408
0.4785,1.7545,0.0017,0.06218,247.15472
2.3055,1.6965,0.00923,0.07652,288.56991
3.2915,1.7835,0.00292,0.05744,267.0559
1.2905,1.7255,0.00584,0.00041,353.04704
4.1905,1.8705,0.00097,0.14834,268.0839
3.2625,1.7835,0.00317,0.04738,267.45949
2.7405,1.9285,0.0081,0.02083,129.25264
3.5525,1.6675,0.00195,0.10895,268.01691
2.6825,1.9285,0.00855,0.02089,131.68138
2.6825,1.6965,0.00861,0.02426,133.59712
2.7115,1.6965,0.00841,0.02529,132.51601
2.8565,1.9285,0.00739,0.01261,143.73884
1.0875,1.7545,0.00559,0.00601,329.29772
4.1035,1.7835,0.00099,0.11113,96.3288
0.1305,1.8995,0.00145,0.21188,267.84698
1.0295,1.8705,0.00432,0.02369,230.58465
0.2465,1.7835,0.00183,0.10367,262.26147
1.9575,1.8415,0.00691,0.04643,216.11719
3.3785,1.9285,0.00205,0.12374,268.60146
2.4505,1.8415,0.01011,0.03454,85.44989
3.2625,1.8125,0.0031,0.05356,267.23909
3.4945,1.6965,0.00206,0.104,267.63034
0.3625,1.8995,0.00161,0.10006,108.9963
4.1615,1.7835,0.00105,0.14129,95.09603
