X,Y,concentration,wind_speed,wind_dir
3.4945,0.1305,0.00234,0.07141,82.36347
1.3485,0.0725,0.00276,0.08172,23.0826
1.7255,0.0725,0.0034,0.06764,81.29248
4.6255,0.1015,0.00132,0.06602,294.87272
3.6975,0.2465,0.00217,0.06389,80.98588
3.7845,0.0145,0.00149,0.07919,290.64326
4.7125,0.1015,0.0013,0.09323,281.48952
3.6975,0.1305,0.00177,0.05924,295.49661
2.1025,0.4205,0.00461,0.04079,211.84309
3.1175,0.2755,0.00376,0.04063,24.14865
0.0725,0.4785,0.00209,0.03674,274.93461
3.0015,0.2755,0.00381,0.04822,37.54251
2.0155,0.5365,0.00475,0.03648,209.31241
3.9295,0.4785,0.00138,0.03014,208.6226
1.3195,0.3335,0.00327,0.08788,333.90147
4.3065,0.4785,0.00134,0.03465,216.43339
0.4495,0.4785,0.00212,0.02444,95.80159
3.2915,0.5075,0.00369,0.01503,60.55297
2.5375,0.3045,0.00423,0.0181,183.35717
3.3205,0.5075,0.00357,0.04021,79.85829
2.7405,0.5365,0.0043,0.04844,69.18923
0.7395,0.3625,0.00224,0.00932,109.09573
3.5235,0.5075,0.00267,0.11364,81.76865
2.6535,0.3045,0.00412,0.01859,285.31459
2.7115,0.4205,0.00414,0.04507,75.68934
2.8275,0.5365,0.0043,0.03863,51.6112
3.1175,0.4205,0.00397,0.02618,171.80799
3.1755,0.3045,0.00376,0.03122,11.88582
1.9285,0.4495,0.00456,0.03262,195.45077
3.0305,0.5365,0.00426,0.02487,166.32688
1.0585,0.3625,0.00348,0.16677,285.22288
2.0155,0.4495,0.00462,0.03716,205.1445
1.4935,0.4785,0.00397,0.04462,185.0654
0.5655,0.5075,0.00215,0.03546,99.28171
4.2775,0.3915,0.00134,0.04024,212.42642
3.2625,0.5365,0.00381,0.009,163.94094
4.3065,0.5075,0.00135,0.03302,216.86296
0.5655,0.3915,0.00217,0.01486,262.92758
1.7255,0.3625,0.00423,0.03335,182.26863
3.7265,0.3045,0.00227,0.08424,71.64248
1.8995,0.3625,0.0044,0.03518,192.77611
0.6525,0.3915,0.0022,0.01634,91.89397
4.4805,0.3915,0.00134,0.01927,183.98815
4.7705,0.2755,4e-05,0.0,180.0
0.1015,0.3045,0.00208,0.03622,275.32334
2.0445,0.3625,0.00448,0.03999,204.591
1.1165,0.5075,0.00312,0.07267,293.00499
3.0015,0.3335,0.00389,0.04338,31.97178
0.0725,0.3045,0.00207,0.04345,274.65962
0.0725,0.5365,0.00209,0.03631,275.80167
4.4225,0.3045,0.00134,0.02917,185.92366
0.4785,0.4205,0.00214,0.01684,267.58432
4.2195,0.3045,0.00135,0.04291,199.63855
3.4655,0.4495,0.00286,0.10772,82.7681
3.3785,0.4495,0.00305,0.12688,89.44002
0.6235,0.5365,0.00217,0.04068,102.20493
4.5095,0.5365,0.00135,0.01188,333.45651
2.7985,0.4785,0.00418,0.04719,60.05031
4.6545,0.4205,0.00132,0.03512,277.67333
0.6525,0.4205,0.0022,0.02232,96.30051
1.8995,0.3915,0.00445,0.03394,192.48853
1.6965,0.5075,0.00444,0.02225,349.58919
1.9865,0.5075,0.00469,0.0344,204.01661
1.1165,0.3045,0.00321,0.06899,319.80314
0.0145,0.4495,0.00198,0.0713,271.10897
1.9865,0.3915,0.00451,0.03715,200.33224
4.0745,0.3335,0.00136,0.04206,207.92985
2.0445,0.5075,0.00473,0.03819,211.03838
2.4215,0.3915,0.00446,0.02613,206.28068
0.5655,0.5655,0.00214,0.04252,101.40771
1.4645,0.3045,0.00315,0.07561,312.47554
1.3485,0.3045,0.00314,0.0796,332.38226
1.5805,0.5365,0.00401,0.04063,333.95214
1.4645,0.4205,0.00381,0.04436,356.67904
2.6245,0.3915,0.00422,0.02586,279.8193
0.7105,0.5655,0.0022,0.04203,107.75817
2.6535,0.5075,0.00429,0.04766,83.65184
3.6105,0.4785,0.00242,0.1119,80.97121
0.8555,0.5655,0.00228,0.021,142.78081
2.7695,0.3915,0.00406,0.04808,66.51664
3.0885,0.6235,0.00432,0.02392,144.58208
0.3045,0.7105,0.00209,0.01961,261.58481
0.9715,0.7975,0.00281,0.04762,77.80525
3.9005,0.7105,0.00139,0.01505,185.75985
1.9575,0.7685,0.00504,0.03936,216.18576
0.2175,0.5945,0.0021,0.00322,189.46232
0.4205,0.7105,0.0021,0.03895,95.59934
1.5515,0.5655,0.00386,0.04865,323.04531
4.4225,0.7105,0.00136,0.00943,353.30435
2.3925,0.6525,0.00481,0.02092,346.00361
2.2475,0.6525,0.00503,0.03629,220.94382
1.5225,0.6815,0.00354,0.08268,78.14239
0.8555,0.8265,0.0024,0.02147,11.47218
2.8565,0.6525,0.00462,0.02449,27.95687
3.7265,0.7395,0.002,0.11488,273.0238
4.6545,0.5945,0.00132,0.03769,272.37202
1.7545,0.6815,0.00467,0.02055,330.93998
1.6095,0.7975,0.00425,0.04261,279.2921
3.0885,0.7685,0.00455,0.02675,145.81689
0.9715,0.8265,0.00289,0.03865,72.97138
3.9295,0.6235,0.00138,0.02317,208.51178
2.9725,0.7685,0.00482,0.02663,152.12622
1.2035,0.5945,0.00329,0.04927,277.12357
2.1025,0.6815,0.00509,0.04547,225.34746
4.3645,0.6235,0.00135,0.01903,208.81475
4.2485,0.7395,0.00136,0.01941,209.70827
2.3635,0.7975,0.00504,0.02577,326.8587
4.3065,0.6235,0.00135,0.02446,214.25521
1.2905,0.5945,0.00354,0.03616,284.08621
1.4645,0.7105,0.00358,0.08417,70.28848
2.7985,0.5655,0.00436,0.03985,56.92008
1.8995,0.5945,0.00472,0.02656,192.46094
1.6095,0.5945,0.00396,0.04187,297.89941
1.7545,0.8265,0.00489,0.03107,346.10688
2.5955,0.5655,0.00442,0.04513,272.2348
3.5525,0.7685,0.00249,0.12848,274.17331
0.0435,0.6525,0.00204,0.0412,274.17578
1.9575,0.7105,0.00493,0.03529,211.71281
2.1315,0.7105,0.00518,0.04616,226.96646
2.1605,0.5945,0.00494,0.04278,223.57926
4.0455,0.6525,0.00135,0.02837,207.77547
3.9875,0.6525,0.00136,0.0258,207.61787
3.2045,0.6815,0.0041,0.01591,136.98722
3.4075,0.6815,0.0028,0.12822,270.27705
0.3335,0.6525,0.00209,0.02432,91.29606
2.3055,0.7105,0.00504,0.02651,202.65645
4.2485,0.6525,0.00135,0.02649,214.51186
2.4505,0.8265,0.00495,0.04781,288.77985
4.6835,0.7685,0.0013,0.04905,89.61453
3.8135,0.6815,0.00163,0.09369,274.35227
3.7845,0.5655,0.00171,0.10502,271.18394
2.7985,0.7105,0.00479,0.02636,44.29306
3.5525,0.7975,0.00245,0.13182,276.33251
0.7685,0.7685,0.00225,0.03522,126.74625
1.9575,0.6235,0.00481,0.03195,205.27367
4.1035,0.5655,0.00135,0.03646,214.72298
3.0595,0.7105,0.00452,0.02585,146.00867
0.0725,0.7975,0.00203,0.02241,280.69819
2.9145,0.7105,0.00476,0.02255,171.45667
1.0295,0.6525,0.00275,0.09026,83.00017
0.5365,0.6815,0.00212,0.0496,101.28954
1.4935,0.6525,0.00362,0.04384,89.17669
3.4365,0.7105,0.00272,0.12919,272.27572
0.3625,0.6815,0.00209,0.02937,92.40056
0.4785,0.7975,0.00211,0.04621,96.56063
1.2905,0.7685,0.00321,0.11133,72.25023
4.6255,0.7975,0.00133,0.03274,271.06772
0.7685,0.6815,0.00223,0.04029,119.1292
0.8265,0.6815,0.00227,0.02864,136.07505
2.5955,0.6235,0.00449,0.05176,270.40956
0.8845,0.6815,0.00233,0.01934,2.31193
1.8705,0.7685,0.0049,0.02876,195.0315
3.1465,0.8555,0.00452,0.02803,151.71586
0.0725,1.0585,0.00194,0.03816,269.27934
4.0745,0.8265,0.00136,0.01681,188.93011
0.2175,0.9425,0.00214,0.01398,334.3516
2.9725,0.9715,0.00527,0.0313,145.16244
3.0595,1.0875,0.0052,0.02959,149.36167
1.4355,0.9135,0.00449,0.03695,326.62384
0.5655,1.0585,0.00227,0.00609,130.93808
0.4785,1.0585,0.0022,0.01147,264.54783
1.4935,1.0295,0.00509,0.04129,352.0642
0.4495,0.9425,0.00213,0.032,269.92838
4.1615,0.9425,0.00137,0.00927,180.06181
4.5095,0.8265,0.00136,0.01359,282.75753
4.5965,0.8265,0.00134,0.02639,272.12833
3.5525,0.8555,0.00297,0.0623,276.66417
4.4805,0.9425,0.00138,0.0098,279.75062
3.5815,0.9715,0.00377,0.02443,25.71543
1.8415,1.0295,0.00549,0.04951,217.35831
2.8855,0.8845,0.00529,0.02462,155.88155
0.0145,0.9715,0.00174,0.05028,91.19657
2.9145,1.0005,0.00554,0.02943,145.42429
1.1745,1.0585,0.00471,0.0377,195.50703
0.2465,1.0875,0.00225,0.0169,323.59123
1.2325,1.0585,0.00481,0.04191,190.43323
3.3785,0.8845,0.00359,0.0544,66.87055
1.2905,0.9425,0.00441,0.0321,359.01839
3.4075,0.8845,0.00349,0.0559,76.19493
3.4945,0.8845,0.0033,0.04655,88.2643
2.2475,1.0295,0.00565,0.02896,348.5698
0.4205,0.9715,0.00213,0.02636,263.94548
1.6965,1.0585,0.00522,0.03773,195.99963
1.8415,0.9425,0.00519,0.04125,208.65258
1.8995,0.9425,0.00535,0.04811,218.99276
4.6835,0.9715,0.0013,0.04595,89.20203
0.6525,0.8555,0.00219,0.04052,112.18478
4.6255,0.8555,0.00133,0.03224,270.47982
1.0585,0.9715,0.00402,0.01007,214.68436
0.1595,1.0005,0.00214,0.01558,310.78473
2.9435,1.0295,0.00551,0.03071,144.32787
1.1455,0.9715,0.00429,0.02743,207.0882
0.1595,0.8845,0.00212,0.01791,305.03921
0.0145,1.1165,0.00169,0.10445,90.64184
2.4215,1.0585,0.00565,0.06294,285.13137
1.3195,0.8555,0.00359,0.05918,73.77
1.4645,0.8555,0.00385,0.05146,81.34865
0.5365,1.0005,0.00219,0.02131,102.4909
0.4785,1.0005,0.00216,0.02329,91.62393
2.4505,0.9425,0.00525,0.05963,284.00362
0.9425,0.8845,0.00292,0.02398,52.91506
0.9425,1.0005,0.00351,0.00953,59.69597
3.8135,1.0295,0.0024,0.01331,270.12914
1.8415,0.8555,0.00499,0.03306,197.15242
4.5385,0.8845,0.00136,0.01669,275.32806
0.6815,0.8845,0.00223,0.03177,121.16792
3.9585,1.0295,0.00144,0.01,295.97571
0.2755,0.9135,0.00212,0.014,218.94101
0.0435,1.0295,0.00187,0.04991,90.89553
2.1605,1.0875,0.00599,0.03457,200.9459
0.0725,1.0295,0.00195,0.02996,268.10614
2.1025,1.0875,0.00612,0.04311,216.41533
1.5225,1.0005,0.00507,0.04235,348.27089
3.3205,0.9425,0.0041,0.04155,5.75999
4.3645,0.9135,0.00139,0.00529,331.3031
2.4215,1.0875,0.00578,0.06474,284.34534
2.4505,0.9715,0.00535,0.06171,283.14216
2.2765,0.8555,0.0053,0.02626,189.40135
2.7115,1.0875,0.00632,0.01702,19.16933
1.7835,0.8845,0.00499,0.03274,184.44971
2.5665,0.9715,0.00558,0.05266,87.79071
2.7985,1.0875,0.00618,0.02253,154.92474
1.7835,1.0005,0.00523,0.04051,203.92659
4.6835,1.0295,0.0013,0.04395,88.91785
4.0165,1.2905,0.00167,0.01252,34.61698
2.1605,1.2325,0.00624,0.0327,351.3644
0.2755,1.2905,0.00284,0.02875,313.40769
1.9285,1.2325,0.00652,0.05856,225.22832
1.9285,1.3485,0.00674,0.05025,220.02747
3.9295,1.1745,0.00178,0.01132,60.46856
4.1615,1.2905,0.00147,0.00954,14.69161
2.2475,1.2325,0.00615,0.04422,313.58897
3.4655,1.3195,0.00461,0.02519,2.61702
4.1905,1.2905,0.00146,0.00935,7.0034
3.3785,1.2035,0.00462,0.0289,175.15734
3.3785,1.3195,0.00493,0.02373,4.56911
3.7265,1.3195,0.00381,0.02072,173.20776
4.6835,1.1745,0.0013,0.03771,86.79236
0.7105,1.1745,0.00336,0.01614,294.83464
2.8275,1.1165,0.00619,0.02569,147.67077
0.8265,1.1745,0.00419,0.01269,353.53018
4.4805,1.2905,0.00141,0.01386,143.98174
2.0445,1.3775,0.00659,0.03259,187.21007
1.0585,1.1745,0.00475,0.02928,193.93184
2.9725,1.2325,0.00591,0.0266,146.63846
1.9575,1.1455,0.0063,0.05867,226.74031
3.9585,1.3195,0.002,0.01313,24.6715
3.1175,1.1165,0.00505,0.02762,155.37408
0.5075,1.3195,0.00351,0.03269,337.04307
2.5375,1.1455,0.00649,0.04593,87.04229
1.5225,1.1745,0.00518,0.03414,188.77806
3.3785,1.1165,0.0044,0.03555,170.62775
2.3635,1.2615,0.00656,0.06786,288.29344
4.2775,1.3195,0.00145,0.01274,168.59306
0.8265,1.2035,0.00445,0.01736,185.88463
4.6255,1.3195,0.00134,0.01168,46.97732
2.7405,1.2615,0.00702,0.02252,150.90833
2.7985,1.2615,0.00679,0.02695,142.96425
2.5665,1.3775,0.00799,0.01732,53.52036
2.7985,1.1455,0.00639,0.02424,149.5836
1.0005,1.3195,0.00503,0.03103,186.97844
0.2465,1.2325,0.00255,0.02206,313.01621
3.0015,1.3775,0.00632,0.01984,159.30875
4.0745,1.1165,0.00141,0.00647,283.58527
1.9575,1.1745,0.00639,0.05814,226.01046
2.8855,1.1455,0.00604,0.02901,143.1143
4.3065,1.1165,0.00141,0.00096,155.30844
0.4205,1.3485,0.00334,0.03607,332.51148
1.5515,1.2035,0.00529,0.03503,193.33416
4.3645,1.3485,0.00145,0.02003,152.46263
1.4645,1.3195,0.00545,0.03486,194.47081
1.4065,1.3195,0.00535,0.03288,189.25891
4.7125,1.1165,0.00128,0.0532,88.75066
4.7125,1.2325,0.00128,0.04931,87.37317
4.6255,1.2325,0.00134,0.01544,72.43346
2.5955,1.2905,0.00747,0.01867,52.51002
1.7255,1.2035,0.0058,0.05207,217.30562
4.6545,1.2325,0.00132,0.02358,80.3819
0.2175,1.1455,0.00233,0.01839,313.72208
1.0585,1.2325,0.00486,0.03082,190.73386
3.0595,1.1745,0.00541,0.02633,152.12083
4.0745,1.3775,0.00166,0.01578,9.62943
0.1595,1.1455,0.00221,0.00774,180.96224
2.0735,1.2035,0.0064,0.04128,210.01863
1.3195,1.2325,0.00507,0.03428,184.31666
4.2775,1.2615,0.00143,0.00794,163.91585
1.4065,1.3485,0.00542,0.03263,191.43736
4.2485,1.3775,0.00149,0.01988,169.62296
2.5375,1.2035,0.00686,0.04034,84.72328
4.3355,1.2615,0.00143,0.00903,155.39326
0.6815,1.2615,0.00406,0.02287,353.49656
4.5095,1.3775,0.00141,0.02575,135.20457
2.7405,1.3195,0.00724,0.02425,146.08054
3.6975,1.1745,0.00411,0.02408,176.11785
4.5095,1.1455,0.00139,0.00469,42.66798
1.6965,1.3485,0.00625,0.06112,223.5747
2.9145,1.5515,0.0072,0.01971,152.86292
1.2325,1.6095,0.00575,0.01038,345.82983
0.0435,1.5225,0.00169,0.20223,269.33703
1.2615,1.6095,0.00576,0.00955,348.58416
0.2175,1.4065,0.00286,0.02139,334.56083
4.1325,1.6385,0.0013,0.13096,105.21521
0.4785,1.4065,0.00366,0.04266,185.87896
1.5515,1.4935,0.00604,0.04007,220.49583
1.4645,1.4935,0.00582,0.02872,208.94802
3.4365,1.4355,0.00388,0.01643,140.03812
0.3335,1.6385,0.00222,0.08061,246.30021
1.5515,1.6095,0.00608,0.02341,227.5106
1.8705,1.6095,0.00692,0.04562,224.04975
3.7555,1.5515,0.00196,0.08768,269.76475
3.8135,1.4355,0.00265,0.02548,102.92887
4.6545,1.5225,0.0013,0.01666,45.34046
2.6245,1.5805,0.00871,0.01918,146.01161
4.5385,1.5225,0.00138,0.04267,124.42001
1.9575,1.4935,0.00679,0.03273,203.06295
3.9875,1.4355,0.00194,0.01605,142.31603
3.0015,1.5805,0.00693,0.01509,171.88601
1.9865,1.4935,0.00673,0.02964,190.00574
0.0435,1.5515,0.00167,0.20953,269.2726
0.1885,1.4355,0.00262,0.01827,216.43086
3.4655,1.4645,0.00339,0.02163,109.6164
4.4515,1.5515,0.0014,0.07277,118.22023
1.4355,1.6385,0.00587,0.00529,217.62802
1.4065,1.6385,0.00584,0.00422,205.83675
0.6235,1.5515,0.00225,0.11332,237.55673
0.4205,1.5515,0.00249,0.08327,241.28959
1.8705,1.6385,0.00693,0.04578,224.30972
4.4805,1.4355,0.00142,0.03816,130.86673
1.7545,1.6385,0.00674,0.05851,232.96755
4.5385,1.4355,0.00139,0.03052,131.63978
2.5665,1.4935,0.00864,0.01257,19.42992
0.6525,1.5515,0.00227,0.10737,237.22021
1.0875,1.5515,0.00565,0.02018,342.795
1.9575,1.6385,0.00683,0.02936,195.58888
3.0015,1.4935,0.00675,0.01697,167.57741
3.8425,1.4645,0.00235,0.03232,95.11257
0.3045,1.5805,0.00255,0.03722,226.68756
1.2035,1.6675,0.00581,0.00624,338.2838
2.2475,1.4065,0.00688,0.06693,299.93601
4.2775,1.5805,0.00139,0.105,113.53533
0.4495,1.4645,0.00321,0.04502,212.72987
4.3645,1.4645,0.00145,0.0512,133.87639
4.3355,1.4645,0.00146,0.05005,136.15758
1.4355,1.5515,0.00583,0.01797,205.26731
4.7125,1.5805,0.00124,0.04858,81.89325
1.8705,1.5515,0.0069,0.04602,223.30056
1.7835,1.6675,0.00681,0.05883,232.54959
1.6385,1.6675,0.00634,0.03927,232.92874
1.6095,1.5515,0.00626,0.04444,228.12875
1.8125,1.4355,0.00676,0.06037,227.35605
3.1175,1.6385,0.00576,0.01034,178.44885
0.1885,1.6095,0.00219,0.04829,255.52637
3.1175,1.5225,0.00619,0.01451,5.8953
3.0305,1.5225,0.00673,0.01564,175.15724
1.0875,1.5805,0.00569,0.01777,339.40243
2.1605,1.6675,0.00723,0.07503,301.9552
0.6235,1.6095,0.00191,0.10867,222.03855
1.2905,1.5805,0.00573,0.01228,356.49932
0.3915,1.6095,0.00224,0.09614,243.93603
4.3935,1.4935,0.00143,0.06172,126.26831
2.2475,1.4355,0.00705,0.07074,298.66282
4.2485,1.6095,0.00135,0.12225,109.56586
4.6255,1.6095,0.0013,0.01518,163.89384
3.7555,1.6385,0.00158,0.11881,91.01761
1.8415,1.4645,0.00685,0.05539,225.95094
1.6675,1.5805,0.00646,0.05293,231.47374
3.6685,1.5225,0.00228,0.07136,269.00435
1.7545,1.4645,0.00667,0.06299,228.86199
1.0005,1.7255,0.00472,0.01498,223.91806
3.8425,1.7545,0.00109,0.05849,93.56778
3.0305,1.7835,0.0062,0.00806,172.51342
3.9005,1.8705,0.00065,0.17242,274.85747
3.1755,1.6675,0.00476,0.00996,129.17201
1.0875,1.8415,0.00541,0.0062,350.53768
3.4075,1.8995,0.00195,0.12709,268.90445
0.5945,1.7545,0.00145,0.0354,332.56635
1.4355,1.8415,0.00602,0.00746,358.54104
1.5225,1.7255,0.00601,0.00893,238.78326
3.4365,1.6675,0.00239,0.07641,266.59391
3.3205,1.6675,0.00314,0.03946,268.12664
2.8275,1.9285,0.00756,0.01496,137.54601
2.5955,1.8125,0.00933,0.0149,153.28019
1.7545,1.7255,0.00671,0.05647,232.99007
0.8845,1.7545,0.00259,0.04031,250.05454
4.7415,1.8705,0.00115,0.08424,87.28533
3.6395,1.6675,0.00171,0.12122,269.1114
1.0005,1.7545,0.00449,0.02036,235.10019
1.0875,1.7545,0.00559,0.00601,329.29772
3.0015,1.9285,0.00606,0.00598,146.52243
3.1175,1.8125,0.00481,0.01313,104.29033
1.0295,1.7545,0.00493,0.01073,210.69829
2.0155,1.8415,0.00684,0.03822,197.82348
3.2915,1.9285,0.00265,0.08855,267.18413
4.1905,1.6675,0.00126,0.14048,103.6742
1.3195,1.8705,0.00596,0.00919,346.91658
0.6235,1.8995,0.00119,0.0821,79.11711
2.4215,1.8415,0.01003,0.04413,271.33735
4.1905,1.8995,0.00095,0.14922,266.11518
1.8125,1.8705,0.00672,0.05756,230.58313
1.7545,1.7545,0.00669,0.05562,232.61294
3.5235,1.9285,0.00144,0.1353,91.07142
0.7105,1.8995,0.00084,0.3954,281.96926
2.8565,1.7255,0.00767,0.01822,143.77152
3.5815,1.9285,0.00128,0.10592,91.84482
1.0295,1.7835,0.00476,0.01241,224.37973
0.1015,1.9285,0.00138,0.2394,268.56629
0.2755,1.9285,0.00155,0.13938,98.47832
4.0455,1.9285,0.00064,0.09015,280.3327
0.1595,1.8125,0.00163,0.16288,265.36577
4.0165,1.6965,0.00115,0.11022,101.37008
0.3625,1.8125,0.00176,0.09047,269.46803
4.3065,1.9285,0.00108,0.1671,267.83931
3.2625,1.8415,0.00302,0.05985,267.11704
4.2485,1.6965,0.00123,0.14974,101.65138
4.1905,1.9285,0.00092,0.14961,264.04552
4.4515,1.8125,0.00125,0.10625,98.20332
3.6395,1.8415,0.00128,0.0959,90.90217
2.5665,1.7545,0.00949,0.01217,170.82415
4.6835,1.8125,0.0012,0.03646,78.24005
2.6825,1.8705,0.00863,0.02179,131.26013
0.6815,1.9285,0.00083,0.35276,280.78339
0.7105,1.6965,0.00151,0.07844,326.92377
2.0445,1.7835,0.00677,0.0349,343.81334
3.0885,1.7545,0.00551,0.00794,147.65053
1.2615,1.6965,0.00583,0.00212,342.42015
0.9715,1.8125,0.00363,0.03849,241.15073
1.9865,1.7835,0.00686,0.03526,196.96536
0.0435,1.8415,0.00142,0.25708,268.1922
1.5805,1.8125,0.0062,0.01963,220.26892
1.2905,1.9285,0.00593,0.0167,347.58655
0.4495,1.8415,0.00164,0.05645,113.46781
3.2045,1.8705,0.00353,0.04379,267.38199
2.3055,1.8995,0.0083,0.06926,286.50671
1.4645,1.6965,0.0059,0.00388,263.4802
1.8705,1.8125,0.00688,0.05426,227.24048
1.6965,1.6965,0.00654,0.05059,233.51968
0.7395,1.7255,0.00145,0.10293,303.74102
0.7975,1.7255,0.00176,0.04808,312.36186
2.5955,1.8995,0.00931,0.01401,160.9184
0.8265,1.9575,0.00108,0.44815,285.81298
0.1595,1.9865,0.00136,0.22023,91.87873
3.0885,2.0155,0.00468,0.0212,269.48651
4.1035,2.1025,0.00066,0.04562,241.68223
0.0145,1.9865,0.00124,0.27885,269.72672
2.9435,2.1315,0.00577,0.0056,157.97055
1.9865,2.0445,0.00668,0.06155,226.46138
4.4225,2.1025,0.0011,0.12473,269.18233
0.4205,2.1025,0.00129,0.1519,127.44625
0.6235,2.1025,0.001,0.07685,67.35548
3.2625,2.1315,0.0027,0.09554,266.66382
3.3495,2.1315,0.00198,0.13462,268.40803
4.3355,2.1025,0.00102,0.16192,265.73916
3.6395,2.1315,0.00095,0.00579,96.5479
1.8415,1.9575,0.00664,0.05948,230.54591
1.8705,2.1895,0.00604,0.06514,229.35768
1.6385,1.9575,0.00621,0.03065,207.89436
0.6525,2.2185,0.00087,0.19585,275.79647
4.7415,2.1025,0.0011,0.0852,87.51775
2.1315,2.1895,0.00612,0.04015,355.92963
2.1605,2.0735,0.0064,0.03637,182.17474
3.0015,2.1605,0.00492,0.00646,109.44496
3.1755,2.0445,0.00371,0.05238,265.81774
2.1315,1.9575,0.00664,0.03598,180.0
1.9285,1.9575,0.00679,0.06033,227.69373
0.3625,2.1315,0.00129,0.16023,117.82849
3.4075,2.1605,0.00158,0.15215,269.51796
3.3785,2.0445,0.00192,0.13973,269.03634
2.4505,2.0735,0.00938,0.04437,84.11467
0.5655,2.0155,0.00126,0.08024,154.56551
2.2475,2.1895,0.00642,0.05603,303.59363
1.6675,2.2185,0.00515,0.04905,221.7354
2.7405,1.9575,0.00802,0.02046,129.26773
3.5815,2.0445,0.00115,0.08649,93.08869
3.7555,2.1605,0.00051,0.42272,272.53812
0.8845,2.1315,0.00104,0.43979,284.1996
1.8415,1.9865,0.00659,0.05931,230.55562
1.1455,2.1315,0.00485,0.0181,332.45817
3.0595,2.0735,0.00482,0.01603,91.3937
1.2615,2.1315,0.00497,0.02496,342.63228
2.0155,2.2185,0.00616,0.05143,211.60385
3.0595,2.1895,0.00406,0.01655,267.12549
3.8425,2.1605,0.0001,0.67708,270.50859
1.2905,2.0155,0.00566,0.02668,347.94874
4.4225,2.1605,0.00108,0.12563,269.50746
0.4205,2.0445,0.00135,0.14669,127.82223
3.4945,2.0735,0.00135,0.14327,91.54783
1.4645,2.0155,0.0058,0.02889,352.38045
1.5805,2.1315,0.00531,0.03416,197.70825
0.6815,2.1605,0.00062,0.3936,280.05056
1.8415,2.0155,0.00652,0.05945,230.51529
2.7985,1.9865,0.00755,0.01673,133.03842
2.7695,2.1025,0.00729,0.01773,131.47784
3.8135,2.0735,0.00017,0.66552,270.44252
3.7845,1.9575,0.00055,0.38214,271.54451
4.0455,2.0735,0.00049,0.17843,275.20606
