X,Y,concentration,wind_speed,wind_dir
2.1025,0.2755,0.00434,0.04292,204.88704
0.1305,0.1015,0.00194,0.1134,87.99877
2.1315,0.0435,0.00396,0.04307,273.43443
0.5655,0.1015,0.00212,0.0948,281.35142
2.4795,0.0435,0.00393,0.04579,82.65923
0.3915,0.2175,0.0021,0.05375,281.82003
2.4505,0.2755,0.00427,0.02803,205.77885
2.3055,0.0435,0.00396,0.04318,86.42863
4.3935,0.1015,0.00136,0.06494,316.3415
3.4365,0.1305,0.00294,0.06502,70.14939
1.3775,0.1885,0.0029,0.00546,312.54915
0.6235,0.1015,0.00214,0.0921,282.74608
2.5085,0.1595,0.00408,0.02089,183.64989
0.3915,0.1015,0.00203,0.11225,274.16381
2.4215,0.2755,0.00429,0.03055,208.10007
2.3635,0.2755,0.00432,0.03507,210.86568
2.7115,0.1595,0.00396,0.01649,277.28014
2.8565,0.0435,0.00378,0.05518,70.72122
2.7695,0.2755,0.00397,0.0338,69.44197
0.7685,0.1015,0.00223,0.08246,282.78579
4.6545,0.1015,0.00132,0.07079,290.59299
4.4805,0.2175,0.00134,0.0343,331.01355
4.5385,0.2175,0.00134,0.03356,317.24622
1.7255,0.0725,0.0034,0.06764,81.29248
0.6525,0.1015,0.00216,0.09047,283.05775
2.5665,0.0435,0.00392,0.04733,82.28936
0.7975,0.1015,0.00225,0.08018,282.08078
2.7405,0.0435,0.00386,0.04993,79.04339
1.7255,0.1885,0.00361,0.03558,279.69266
0.0435,0.3625,0.00207,0.05014,273.26984
4.0165,0.4785,0.00136,0.03846,215.40087
2.9435,0.2755,0.00384,0.04917,44.46439
3.9875,0.4785,0.00137,0.03647,214.31756
1.2615,0.4495,0.00359,0.06806,316.73246
0.1015,0.3625,0.00209,0.03015,274.68
2.9725,0.3915,0.004,0.03909,30.22479
0.3045,0.4785,0.0021,0.01189,97.73478
3.9875,0.3625,0.00137,0.03701,211.90364
0.2175,0.3625,0.00209,0.01293,276.26188
1.0585,0.4495,0.00311,0.09865,288.49923
3.1465,0.5075,0.00406,0.02213,146.29557
3.9585,0.3625,0.00138,0.03364,211.2237
3.4945,0.2755,0.00274,0.04357,58.64835
3.4365,0.2755,0.00309,0.0291,54.69347
1.4935,0.4495,0.00396,0.04414,185.93019
3.4365,0.5075,0.00295,0.10973,82.74869
1.3195,0.3335,0.00327,0.08788,333.90147
1.5225,0.3335,0.00334,0.07009,313.39281
3.3785,0.5075,0.00313,0.11248,87.19203
2.4795,0.5365,0.00454,0.02036,320.97985
4.1615,0.4785,0.00135,0.04179,217.35795
2.3635,0.3045,0.00437,0.03447,212.20094
2.3055,0.4205,0.00459,0.03593,217.77568
2.3635,0.5365,0.00472,0.02585,206.04951
1.4355,0.3335,0.0033,0.07972,322.82536
2.6535,0.3045,0.00412,0.01859,285.31459
2.6535,0.4205,0.00421,0.0358,87.35819
1.8125,0.3335,0.00429,0.03397,187.52666
3.6975,0.2755,0.00225,0.06421,68.59794
2.7405,0.5365,0.0043,0.04844,69.18923
1.6385,0.3335,0.00373,0.03961,331.0016
2.6535,0.5365,0.00433,0.05019,83.07607
2.5665,0.4205,0.00432,0.0202,301.99035
3.8135,0.2755,0.00172,0.08501,87.54587
1.7255,0.3335,0.00413,0.033,181.44121
3.5235,0.2755,0.00258,0.04948,58.01548
0.9425,0.4785,0.00243,0.0706,82.98672
2.6245,0.5365,0.00435,0.047,88.00028
3.1465,0.5365,0.0041,0.02198,142.07701
3.0885,0.5365,0.00419,0.02398,152.91137
0.2465,0.3915,0.0021,0.00576,278.18639
2.1025,0.3335,0.00445,0.04186,207.65464
4.0165,0.3915,0.00136,0.03999,213.30858
3.1175,0.3045,0.0038,0.0368,19.0454
0.2755,0.5075,0.0021,0.01045,96.09798
2.9145,0.3045,0.00388,0.04908,46.98973
1.2615,0.4785,0.00356,0.06122,312.33223
3.8715,0.5075,0.00141,0.01967,345.84364
2.1315,0.3335,0.00446,0.04219,209.42655
4.1325,0.2755,0.00136,0.04272,194.96338
3.8715,0.3915,0.00145,0.02171,323.65254
4.3355,0.2755,0.00135,0.03774,188.1344
0.5365,0.5075,0.00214,0.03425,98.6813
3.2915,0.4205,0.00365,0.01286,64.57115
3.4655,0.5365,0.00282,0.11364,83.08574
4.2485,0.5075,0.00135,0.03747,217.79049
4.2775,0.5075,0.00135,0.0355,217.53809
0.3915,0.3915,0.00212,0.00575,244.99515
3.3205,0.4205,0.00352,0.03399,89.86515
1.3775,0.3625,0.00353,0.08552,338.62531
3.2335,0.3045,0.00371,0.02488,6.57667
1.4065,0.4785,0.00393,0.0233,316.84313
