X,Y,concentration,wind_speed,wind_dir
2.5955,0.2465,0.00412,0.01458,345.09643
0.7395,0.1885,0.00224,0.04644,283.7131
1.6675,0.2755,0.00358,0.04032,305.07351
4.5095,0.0725,0.00134,0.07024,307.03793
1.6675,0.0435,0.00295,0.12004,71.17714
2.7115,0.0145,0.0038,0.08017,75.89269
2.9435,0.0145,0.00369,0.08346,69.08078
4.1035,0.2175,0.00138,0.04138,358.28275
1.1165,0.1885,0.00301,0.03099,288.37648
3.1175,0.1305,0.00361,0.05845,43.34323
0.0435,0.2175,0.00203,0.06443,274.57605
1.9865,0.0435,0.00395,0.04301,278.42209
0.9715,0.0725,0.00246,0.10267,78.18664
2.8855,0.1305,0.00379,0.04018,58.85772
0.0435,0.1015,0.00193,0.09883,88.39389
1.9865,0.2755,0.0043,0.04085,198.61681
2.0155,0.2755,0.00431,0.04164,200.18884
4.1325,0.2175,0.00137,0.04285,357.07015
1.9575,0.0435,0.00394,0.04282,279.35453
1.5805,0.1885,0.00287,0.08064,86.03233
2.5375,0.1595,0.00406,0.01875,358.28836
1.2905,0.1885,0.00295,0.00622,185.06942
0.4205,0.1015,0.00205,0.10677,275.55735
0.5075,0.1015,0.00209,0.09794,279.46713
3.2625,0.1305,0.0035,0.05478,42.68456
1.5805,0.0725,0.00268,0.09622,51.37553
2.5085,0.0435,0.00393,0.04647,82.19596
0.5365,0.2175,0.00215,0.04432,288.36136
4.4225,0.1015,0.00135,0.06391,314.87321
2.3925,0.0435,0.00395,0.04432,83.9125
2.3635,0.0435,0.00395,0.04386,84.62345
3.2045,0.1305,0.00355,0.05707,41.71858
0.7975,0.2175,0.00229,0.03449,277.09411
4.7415,0.2175,0.00129,0.0822,273.76678
3.5815,0.1305,0.00189,0.05319,286.7044
2.6535,0.1595,0.004,0.01343,310.13868
4.6255,0.1015,0.00132,0.06602,294.87272
2.8275,0.2755,0.00391,0.04234,59.57699
0.9425,0.1015,0.00243,0.09392,84.33554
0.6525,0.1015,0.00216,0.09047,283.05775
0.6525,0.2175,0.00221,0.03858,288.70266
0.7685,0.2175,0.00227,0.03425,280.49635
3.5815,0.2465,0.00228,0.05274,64.86826
1.7545,0.0725,0.00362,0.04558,270.17598
3.6685,0.1305,0.00181,0.05775,295.07862
3.0305,0.5075,0.0042,0.02566,172.3847
0.2175,0.4785,0.0021,0.00097,296.82787
1.9575,0.3045,0.00434,0.03915,197.25013
0.3045,0.4785,0.0021,0.01189,97.73478
3.9585,0.3625,0.00138,0.03364,211.2237
0.3045,0.3625,0.0021,0.00737,291.23843
4.1325,0.4785,0.00135,0.04186,217.14636
0.0435,0.4785,0.00207,0.04782,272.8648
4.0745,0.3625,0.00136,0.04282,211.44796
0.0145,0.3625,0.00199,0.07272,271.6233
3.0595,0.3915,0.00397,0.03229,11.88409
0.9715,0.4495,0.00256,0.11398,89.30627
3.8425,0.3625,0.00155,0.05517,277.82316
4.1905,0.4785,0.00135,0.04159,217.44848
2.4795,0.5365,0.00454,0.02036,320.97985
0.3335,0.4785,0.0021,0.01478,96.75965
0.6235,0.4785,0.00218,0.0325,99.42174
0.3625,0.3625,0.00211,0.00501,319.21248
0.3915,0.3625,0.00212,0.0045,342.00795
2.2475,0.4205,0.00462,0.03958,218.67111
2.3925,0.3045,0.00435,0.03219,210.77146
0.3625,0.4785,0.0021,0.0176,96.88674
4.3355,0.3625,0.00134,0.03626,207.13742
0.5945,0.4785,0.00216,0.03199,98.32262
3.4655,0.5075,0.00283,0.11236,81.54538
3.2335,0.2755,0.00368,0.02888,13.98812
2.6825,0.4205,0.00417,0.04105,81.01722
1.7545,0.4495,0.00446,0.02752,359.16727
4.6545,0.4785,0.00132,0.03561,275.47847
3.6395,0.2755,0.00231,0.05669,57.96676
2.7695,0.3045,0.00399,0.03821,68.52435
3.5525,0.5075,0.00259,0.11428,81.87557
2.5665,0.4205,0.00432,0.0202,301.99035
