X,Y,concentration,wind_speed,wind_dir
0.275,2.775,0.81166,0.01308,69.7773
0.275,2.725,0.81142,0.01152,78.07548
0.075,3.025,0.81032,0.01595,68.09854
0.475,3.125,0.82278,0.06301,11.00676
0.725,3.125,0.82336,0.08013,9.18489
0.625,2.825,0.81584,0.02787,48.30159
1.075,2.975,0.82644,0.07245,4.82998
0.825,2.925,0.8258,0.04798,20.24019
0.725,2.875,0.82273,0.03436,35.15187
0.575,2.725,0.81393,0.02186,85.75005
0.925,2.825,0.82758,0.03767,18.04538
1.025,3.125,0.82963,0.07304,7.67966
0.875,2.725,0.82692,0.01969,29.31179
0.825,2.775,0.8225,0.03008,26.73545
1.275,3.025,0.8273,0.07155,3.13274
1.375,3.025,0.82726,0.06468,7.26566
1.575,2.975,0.83013,0.06818,1.00007
1.425,3.075,0.82824,0.06901,3.3728
1.325,2.825,0.82696,0.0613,359.39248
1.575,2.775,0.82953,0.06434,350.85098
1.225,3.125,0.82908,0.07653,1.81961
1.375,2.775,0.82843,0.05955,354.17835
1.575,2.875,0.82921,0.06545,355.91688
1.475,2.925,0.82971,0.06716,355.75636
1.925,2.825,0.83946,0.05459,4.3496
2.025,2.825,0.85568,0.05319,16.61567
2.075,2.875,0.86273,0.05226,18.54242
2.075,3.075,0.85665,0.06935,25.29391
1.925,2.925,0.84509,0.05716,14.94304
2.125,2.725,0.98341,0.0462,55.40525
2.125,2.875,0.93922,0.05083,23.83658
1.825,2.875,0.84199,0.05654,9.99213
1.775,2.925,0.84214,0.05868,10.81399
1.925,2.725,0.84271,0.04871,359.76475
2.675,2.875,0.90088,0.06577,77.70932
2.375,3.125,1.22594,0.08657,48.20761
2.575,2.975,1.30588,0.10859,62.50759
2.725,2.975,0.89979,0.07446,68.03713
2.375,2.925,1.67773,0.09745,62.52515
2.225,2.975,0.94888,0.06658,39.41111
2.425,2.925,1.69005,0.09776,64.76924
2.225,3.075,0.9473,0.07009,37.29497
2.275,2.875,1.47505,0.07979,57.87359
2.325,2.825,1.81999,0.08609,63.91116
3.125,2.775,0.89048,0.01213,313.49696
2.775,2.825,0.87291,0.02929,76.57579
3.125,2.825,0.89177,0.00375,299.57425
3.225,2.725,0.90303,0.01643,216.4863
2.775,2.725,0.87582,0.00923,129.63871
3.275,2.925,0.91903,0.01996,160.83868
3.075,3.075,0.8811,0.02787,86.64682
2.975,3.025,0.87311,0.03774,53.32746
2.925,2.775,0.88223,0.02074,175.46572
2.825,2.875,0.87406,0.03304,103.58206
3.525,2.875,0.9373,0.03061,147.89343
3.825,2.925,0.97443,0.02408,152.33897
3.375,2.975,0.92592,0.01646,142.37836
3.725,2.925,0.96858,0.02896,157.35731
3.625,2.975,0.97181,0.0298,158.85204
3.575,2.875,0.94345,0.03212,148.19502
3.725,2.725,0.93005,0.03079,134.86841
3.325,2.775,0.90982,0.01258,168.44899
3.575,2.925,0.95441,0.03472,154.18763
3.375,2.925,0.92745,0.0214,153.99783
4.375,2.825,0.98211,0.03096,302.33494
4.075,2.875,0.97755,0.01733,135.16363
3.925,2.875,0.98258,0.02222,153.3427
3.875,2.825,0.96531,0.0285,149.04314
3.875,3.125,0.98422,0.0017,265.26442
4.175,2.775,0.96466,0.0026,19.34211
4.275,3.025,0.98843,0.03261,323.45337
4.075,2.775,0.96077,0.0139,114.88741
4.225,3.125,0.99075,0.03414,338.74081
3.975,3.025,0.98507,0.00201,295.67187
4.825,2.725,0.99472,0.07554,285.05356
4.525,2.975,0.99506,0.07542,300.16512
4.525,3.025,0.99669,0.08081,303.33806
4.425,2.825,0.98268,0.0411,292.03438
4.425,3.125,0.99744,0.08008,310.42668
4.625,3.025,1.00465,0.08639,299.19374
4.575,3.025,1.00241,0.08526,301.4697
4.775,2.925,0.99976,0.08042,288.83375
4.475,3.125,1.00122,0.08602,307.3375
4.725,2.775,1.00061,0.07895,287.55362
5.125,2.725,0.90516,0.0268,315.95257
5.275,3.025,0.83862,0.04409,102.28355
5.025,3.075,0.95934,0.04733,276.03942
5.325,2.925,0.82018,0.05783,102.64486
5.425,3.025,0.79715,0.0827,92.22443
5.425,2.725,0.79209,0.08383,88.05851
5.375,3.075,0.81914,0.06876,99.10476
4.975,2.725,0.97253,0.07457,292.44491
5.075,2.775,0.90818,0.02585,283.21387
5.475,2.825,0.78923,0.08314,88.43546
0.475,3.475,0.85308,0.02854,359.9197
0.125,3.425,0.85909,0.05995,283.5448
0.175,3.475,0.85848,0.06587,286.311
0.525,3.475,0.8517,0.03772,4.60723
0.425,3.425,0.85477,0.04908,337.5678
0.175,3.325,0.85355,0.04952,329.14141
0.525,3.175,0.82492,0.07562,7.05641
0.475,3.425,0.85321,0.04157,351.07466
0.025,3.475,0.86161,0.06233,271.17664
0.375,3.425,0.85548,0.04643,326.49816
0.675,3.175,0.82493,0.08406,9.02755
0.625,3.325,0.84667,0.06665,9.56126
0.725,3.325,0.83481,0.07831,14.35922
0.675,3.275,0.83368,0.08617,9.96407
1.075,3.375,0.832,0.0646,13.10696
0.575,3.225,0.82699,0.08157,5.74834
0.975,3.575,0.83855,0.04031,19.04183
0.775,3.425,0.83985,0.05986,17.83256
1.075,3.325,0.831,0.0719,9.55141
0.625,3.525,0.84841,0.04253,24.14851
1.625,3.175,0.8294,0.07347,8.40583
1.425,3.225,0.83049,0.07352,2.4557
1.175,3.275,0.82947,0.07261,5.85742
1.425,3.525,0.85748,0.04039,5.72612
1.425,3.575,0.86574,0.03246,1.37695
1.475,3.475,0.85186,0.05,0.57294
1.525,3.275,0.8343,0.07382,1.84761
1.175,3.225,0.8299,0.07463,4.71901
1.225,3.275,0.82957,0.0729,5.3837
1.325,3.425,0.83566,0.05544,7.23269
2.125,3.325,0.84701,0.08261,30.46062
1.925,3.525,0.86137,0.05852,25.32149
2.025,3.375,0.8426,0.08321,30.10873
2.175,3.275,0.85456,0.08071,30.64479
1.875,3.475,0.8544,0.06311,21.84187
1.775,3.175,0.8322,0.07852,9.75141
1.925,3.425,0.84656,0.07439,25.18022
1.675,3.175,0.83043,0.07476,6.81416
2.125,3.425,0.84502,0.08723,34.15096
1.975,3.575,0.86458,0.05761,26.62732
2.575,3.275,1.20326,0.10334,46.85469
2.275,3.375,0.88249,0.08503,36.62732
2.325,3.275,1.01076,0.0819,40.88584
2.425,3.325,1.11284,0.08767,44.2467
2.425,3.225,1.11544,0.08429,44.01464
2.275,3.225,1.00845,0.07923,39.35097
2.625,3.475,1.14666,0.09539,46.12563
2.675,3.175,1.14355,0.11408,51.13783
2.325,3.325,0.93925,0.08506,39.70553
2.375,3.575,0.89339,0.09234,46.85185
2.975,3.175,0.88309,0.07073,46.2374
3.275,3.425,0.92483,0.09279,24.73676
3.175,3.525,1.02796,0.10673,25.00911
3.075,3.275,0.91019,0.08892,40.84102
2.825,3.425,1.11673,0.11285,39.82702
2.775,3.425,1.11391,0.11202,41.68876
2.875,3.375,1.09955,0.11292,42.57029
2.825,3.325,1.1101,0.11729,44.89292
3.025,3.375,1.01003,0.11085,38.43621
3.075,3.375,0.97981,0.1042,33.51926
3.325,3.325,0.89909,0.07485,32.52227
3.425,3.475,0.96992,0.09236,13.49308
3.675,3.175,0.95278,0.01734,6.62488
3.375,3.225,0.90926,0.03872,55.06617
3.625,3.575,1.00957,0.09581,351.67031
3.725,3.475,0.99087,0.0914,351.22715
3.675,3.225,0.95085,0.02198,3.99091
3.325,3.225,0.89735,0.04409,51.1961
3.625,3.225,0.95844,0.01223,76.47511
3.625,3.375,0.92502,0.07916,359.82629
4.225,3.525,1.02326,0.10805,331.8174
4.075,3.375,0.9865,0.071,348.59511
4.175,3.325,0.99163,0.08652,335.28915
3.975,3.225,0.97581,0.04412,342.87531
3.925,3.375,0.96211,0.07487,346.94745
4.375,3.475,1.02261,0.10375,326.68673
3.875,3.225,0.966,0.0347,343.43993
4.375,3.175,0.99767,0.08257,317.34591
3.975,3.325,0.96444,0.06712,346.01552
4.125,3.375,0.99724,0.08365,340.17431
4.525,3.575,1.00325,0.09787,323.48021
4.925,3.325,0.97192,0.05302,297.48824
4.575,3.225,1.00883,0.09168,308.37871
4.725,3.575,0.98095,0.05991,311.08157
4.425,3.475,1.01599,0.10302,323.57394
4.925,3.525,0.96754,0.03998,293.1666
4.675,3.525,1.00019,0.08074,312.42501
4.775,3.325,0.9923,0.07462,304.53976
4.575,3.525,0.99905,0.0967,321.30966
4.625,3.475,1.00264,0.09254,316.95743
5.075,3.225,0.94342,0.04146,275.95259
5.175,3.425,0.93652,0.02373,283.22808
5.325,3.425,0.87694,0.03012,84.05471
5.225,3.575,0.91308,0.01803,258.902
5.075,3.575,0.95788,0.03236,287.03504
5.025,3.425,0.95883,0.04066,283.83118
5.475,3.225,0.82855,0.06546,88.82711
5.225,3.475,0.90849,0.01211,115.06262
5.125,3.175,0.92227,0.02941,265.35771
5.225,3.275,0.89467,0.00941,57.84623
0.475,3.625,0.85077,0.00764,240.51559
0.025,3.875,0.86703,0.06964,270.48541
0.275,3.925,0.87029,0.05766,236.76743
0.275,3.725,0.86148,0.06069,254.91959
0.425,3.925,0.86571,0.04894,211.19868
0.225,3.775,0.8627,0.06995,256.62534
0.125,4.025,0.87073,0.05989,248.47753
0.275,3.775,0.86237,0.06135,250.89463
0.125,3.975,0.87063,0.06284,254.25625
0.025,3.775,0.86507,0.08214,268.00463
1.075,3.625,0.84292,0.02659,34.10239
0.875,4.025,0.8878,0.05158,186.4003
0.725,3.725,0.85211,0.01524,132.15485
0.825,3.875,0.87618,0.04076,180.80119
0.925,3.775,0.86401,0.01489,146.30993
0.675,3.725,0.84981,0.01304,115.18943
0.725,3.675,0.85025,0.01375,112.08773
0.775,3.875,0.87141,0.04139,179.08623
0.625,3.725,0.84923,0.00932,130.78126
1.075,3.975,0.89316,0.05465,191.85896
1.175,3.925,0.89221,0.04882,196.95778
1.375,4.025,0.89299,0.06017,205.73887
1.225,4.025,0.89853,0.07106,196.49921
1.275,3.775,0.88612,0.03148,206.04405
1.525,3.875,0.89119,0.05756,215.38262
1.575,3.875,0.88885,0.05525,221.58101
1.475,3.625,0.87442,0.01904,344.02153
1.425,4.025,0.89188,0.05985,207.55835
1.325,3.625,0.85845,0.02405,13.80517
1.525,3.975,0.89051,0.06072,213.87328
1.675,4.025,0.8825,0.05103,224.01552
1.925,3.875,0.87895,0.02258,297.2232
2.125,4.025,0.87172,0.0114,349.69515
2.025,3.975,0.87268,0.01581,295.23585
2.025,3.675,0.86743,0.06004,32.38775
1.775,3.775,0.88494,0.02867,278.32227
2.175,3.775,0.85887,0.08948,47.44117
1.725,3.825,0.88617,0.03977,246.05799
2.175,3.975,0.87012,0.02952,37.02903
1.725,4.025,0.88093,0.0536,225.70303
2.575,3.675,0.96012,0.09542,48.04135
2.725,3.825,0.92094,0.0822,32.53
2.575,3.775,0.89748,0.09179,47.98495
2.575,3.625,1.00158,0.0954,47.28959
2.725,3.725,1.02687,0.08781,41.09815
2.425,3.725,0.86779,0.09658,50.12455
2.475,3.675,0.90416,0.09337,49.38672
2.325,3.725,0.85913,0.09149,50.21929
2.525,3.625,0.95607,0.09253,48.36029
2.325,3.975,0.86188,0.07769,46.34556
3.025,3.675,1.08445,0.09956,25.5252
3.125,3.875,0.95559,0.09195,10.44473
3.025,3.975,0.89464,0.08697,9.43091
2.825,3.725,1.02553,0.0903,35.39384
3.225,4.025,0.9362,0.08854,1.83175
2.875,3.675,1.07401,0.09426,33.6867
2.775,3.625,1.07902,0.10239,40.87322
2.975,3.825,0.99186,0.08656,24.66418
2.825,3.775,1.00697,0.08865,34.52184
2.775,4.025,0.87386,0.07991,31.47035
3.475,3.675,1.06044,0.09985,358.59974
3.625,3.925,0.93722,0.0967,346.67365
3.325,3.925,0.94671,0.09729,358.59234
3.775,3.775,1.01574,0.10044,343.69963
3.425,3.625,1.0694,0.09964,2.84173
3.625,3.675,1.04126,0.10008,350.50474
3.825,3.925,0.95608,0.10519,342.33501
3.375,4.025,0.9262,0.09996,352.17469
3.625,3.975,0.93402,0.09729,345.8952
3.775,3.625,1.03912,0.10123,346.82041
3.925,3.775,0.99129,0.10655,340.10924
4.375,3.775,0.97077,0.08871,327.18056
4.375,3.975,0.98028,0.05719,328.06365
4.125,3.675,1.01581,0.10751,336.99315
3.925,3.925,0.95724,0.10753,339.80067
3.925,3.825,0.97953,0.10627,340.3255
3.975,3.825,0.97443,0.10667,339.10826
4.225,3.975,0.98011,0.05643,332.65386
3.925,3.975,0.94743,0.10396,338.99692
3.975,3.925,0.95533,0.10495,338.50272
4.825,3.975,0.98252,0.03846,324.85543
4.875,3.675,0.97688,0.04628,314.30846
4.675,3.625,0.97981,0.06618,316.48167
4.825,3.625,0.97847,0.05343,312.92942
4.725,3.925,0.98527,0.0447,319.30972
4.725,3.875,0.98001,0.04779,321.39636
4.775,3.875,0.97958,0.04714,322.30838
4.725,4.025,0.98541,0.04056,330.97695
4.475,3.725,0.97332,0.08316,322.74015
4.875,4.025,0.97361,0.043,334.81164
5.275,3.925,0.922,0.02266,295.26438
4.975,3.825,0.97184,0.04017,318.01703
4.975,3.875,0.97146,0.04065,323.25132
5.325,3.625,0.89209,0.01219,28.62546
5.075,3.775,0.96569,0.03598,314.2343
5.325,3.775,0.89834,0.00679,8.89368
5.225,4.025,0.93128,0.03299,320.78146
5.075,3.825,0.96768,0.03475,312.00192
5.375,3.925,0.87684,0.06186,87.40585
5.475,3.675,0.86085,0.06645,89.73271
0.475,4.175,0.88323,0.05979,195.38203
0.225,4.275,0.87721,0.03869,228.14266
0.475,4.475,0.88586,0.02803,182.22852
0.425,4.425,0.8847,0.02936,190.18093
0.075,4.075,0.86937,0.05332,253.13506
0.375,4.275,0.88362,0.04571,204.20431
0.425,4.175,0.8823,0.05782,200.88312
0.525,4.125,0.88186,0.0624,193.93825
0.225,4.325,0.8765,0.03403,224.77382
0.425,4.125,0.88037,0.05845,202.44039
0.625,4.125,0.88917,0.06665,190.54783
0.675,4.475,0.89477,0.0358,183.3627
0.575,4.075,0.88104,0.06157,193.15366
0.625,4.225,0.89156,0.06526,190.92598
0.725,4.125,0.8906,0.06667,188.89578
0.625,4.275,0.89263,0.06307,189.49966
0.825,4.425,0.90024,0.05035,187.34801
1.025,4.175,0.89862,0.07085,190.68026
0.575,4.275,0.89035,0.05958,190.48202
0.775,4.325,0.89824,0.06743,188.06521
1.475,4.325,0.8913,0.08357,189.63703
1.525,4.075,0.89013,0.06873,207.48597
1.375,4.325,0.89504,0.08088,190.1832
1.425,4.225,0.89074,0.06752,193.69872
1.125,4.475,0.89984,0.06083,180.43327
1.175,4.325,0.89958,0.06904,191.09021
1.375,4.125,0.89511,0.06808,200.35412
1.275,4.425,0.89712,0.07774,187.01166
1.625,4.125,0.88752,0.07105,207.13846
1.475,4.475,0.88878,0.08091,180.86397
1.725,4.375,0.88201,0.08967,187.32948
1.925,4.375,0.87678,0.07888,190.11318
2.125,4.375,0.87044,0.06449,190.01879
1.675,4.375,0.88371,0.09062,185.50298
2.075,4.325,0.87081,0.06276,193.31214
1.675,4.075,0.8849,0.05884,215.28638
1.875,4.325,0.87553,0.06363,193.55142
2.075,4.125,0.87126,0.02238,238.29857
1.975,4.125,0.87264,0.04114,228.94248
1.825,4.375,0.8772,0.06873,186.6587
2.425,4.175,0.86632,0.03421,34.0013
2.475,4.075,0.86472,0.07981,46.82273
2.425,4.325,0.86806,0.01824,18.64359
2.625,4.125,0.864,0.07242,30.88234
2.275,4.125,0.86811,0.02107,10.72323
2.675,4.375,0.87098,0.04944,12.78526
2.525,4.125,0.86438,0.07383,38.66587
2.625,4.275,0.86861,0.05047,22.97352
2.475,4.125,0.86503,0.0699,44.78554
2.575,4.375,0.8684,0.02636,33.55142
3.225,4.225,0.88289,0.07608,356.20897
2.875,4.225,0.86885,0.06466,22.78551
3.225,4.475,0.88229,0.03686,358.88066
2.975,4.075,0.88208,0.084,15.565
3.275,4.275,0.88241,0.0719,351.29625
2.975,4.325,0.87398,0.05388,8.37672
3.225,4.375,0.88302,0.06036,355.35303
2.875,4.125,0.87061,0.07592,15.99516
2.925,4.125,0.87358,0.08104,10.55147
3.075,4.175,0.87608,0.07009,8.68961
3.425,4.475,0.90095,0.02211,355.77222
3.675,4.075,0.90944,0.09562,343.0356
3.825,4.325,0.99204,0.02723,320.90308
3.575,4.425,0.99061,0.00995,272.76465
3.775,4.075,0.91519,0.09479,339.98798
3.425,4.325,0.88999,0.06435,347.3611
3.625,4.125,0.90354,0.09069,342.12247
3.625,4.275,0.92865,0.06643,337.35293
3.675,4.375,0.98257,0.02836,323.97857
3.575,4.375,0.95086,0.03574,328.09318
4.075,4.275,1.00404,0.02443,318.46773
4.325,4.125,0.99329,0.03484,326.41485
3.925,4.125,0.97991,0.04708,329.78562
4.075,4.325,1.00555,0.02096,320.69136
4.225,4.075,0.9833,0.04567,331.03312
4.125,4.125,0.97804,0.0598,334.06911
4.225,4.225,1.00136,0.0255,326.12919
4.225,4.125,0.98987,0.03693,330.13002
3.975,4.375,1.00704,0.01356,312.84794
4.075,4.125,0.97653,0.0662,334.09683
4.825,4.325,0.95811,0.04737,323.95751
4.525,4.225,0.99058,0.03423,332.19235
4.925,4.375,0.93463,0.0215,253.8752
4.875,4.425,0.92578,0.02891,208.89675
4.625,4.175,0.98804,0.03789,330.45771
4.525,4.475,0.98449,0.02976,359.69196
4.525,4.375,0.98847,0.03215,339.61497
4.875,4.275,0.95419,0.05385,328.53261
4.475,4.475,0.98945,0.03378,358.76164
4.725,4.225,0.97574,0.04766,328.72489
5.075,4.275,0.93378,0.02455,345.30157
4.975,4.375,0.92401,0.01858,226.96291
5.475,4.075,0.87791,0.07749,89.66728
4.975,4.175,0.95106,0.05024,332.84329
5.225,4.125,0.92732,0.02056,339.61685
5.125,4.125,0.94916,0.03986,335.62742
5.325,4.425,0.89607,0.04657,179.85236
5.075,4.375,0.92433,0.0042,23.57471
5.225,4.175,0.92285,0.01448,1.30555
5.175,4.075,0.94075,0.03744,330.64808
