0.0	0.0	0.7972976410513429
0.05	0.0	0.7974501192850201
0.1	0.0	0.797523341446038
0.15000000000000002	0.0	0.7975767688631212
0.2	0.0	0.7976779259536432
0.25	0.0	0.7978054351226203
0.30000000000000004	0.0	0.798020289490037
0.35000000000000003	0.0	0.7981687051758849
0.4	0.0	0.7983907441236933
0.45	0.0	0.7985708722176532
0.5	0.0	0.7988209409694013
0.55	0.0	0.7990198712899442
0.6000000000000001	0.0	0.7992378461346411
0.65	0.0	0.7994778226739229
0.7000000000000001	0.0	0.7997232870046252
0.75	0.0	0.7999796517423428
0.8	0.0	0.8003099053975399
0.8500000000000001	0.0	0.8005979375833018
0.9	0.0	0.8009430429705591
0.9500000000000001	0.0	0.8012516282368253
1.0	0.0	0.8016411843400629
1.05	0.0	0.8020173490360758
1.1	0.0	0.8024069494923887
1.1500000000000001	0.0	0.8027963129002393
1.2000000000000002	0.0	0.8031647496485196
1.25	0.0	0.8035912744898144
1.3	0.0	0.8040498230554898
1.35	0.0	0.8044722747995079
1.4000000000000001	0.0	0.8048475407831298
1.4500000000000002	0.0	0.8051852710449813
1.5	0.0	0.805560223136196
1.55	0.0	0.8058535996888623
1.6	0.0	0.806177075066132
1.6500000000000001	0.0	0.8064998335303881
1.7000000000000002	0.0	0.8067596410602201
1.75	0.0	0.8069820532994574
1.8	0.0	0.8072644677396581
1.85	0.0	0.8074606274208007
1.9000000000000001	0.0	0.8077126347287197
1.9500000000000002	0.0	0.8077873820521755
2.0	0.0	0.807971490247282
2.0500000000000003	0.0	0.8080873480832289
2.1	0.0	0.8082766062117073
2.15	0.0	0.808284511657306
2.2	0.0	0.8082974733116318
2.25	0.0	0.8082053085291186
2.3000000000000003	0.0	0.8081328241197882
2.35	0.0	0.8079721179109347
2.4000000000000004	0.0	0.8077985759934131
2.45	0.0	0.8076459912244633
2.5	0.0	0.8073865262590881
2.5500000000000003	0.0	0.8070769468111689
2.6	0.0	0.8068341232132981
2.6500000000000004	0.0	0.8066099718732029
2.7	0.0	0.8062302200346846
2.75	0.0	0.8059497550063633
2.8000000000000003	0.0	0.8055735032326523
2.85	0.0	0.8052376835564081
2.9000000000000004	0.0	0.8048684223458623
2.95	0.0	0.8044992592156628
3.0	0.0	0.8041049298952002
3.0500000000000003	0.0	0.8037467472180518
3.1	0.0	0.8033237109181509
3.1500000000000004	0.0	0.8029885997678736
3.2	0.0	0.8025424460111449
3.25	0.0	0.8021311282517745
3.3000000000000003	0.0	0.801647054395627
3.35	0.0	0.8013131709554078
3.4000000000000004	0.0	0.800969330693152
3.45	0.0	0.8005579951283288
3.5	0.0	0.8002547936931836
3.5500000000000003	0.0	0.7999557919049944
3.6	0.0	0.7996718066753308
3.6500000000000004	0.0	0.7992978531082782
3.7	0.0	0.7990515701784212
3.75	0.0	0.7987676647556533
3.8000000000000003	0.0	0.7985644824291825
3.85	0.0	0.7984387289100098
3.9000000000000004	0.0	0.7982536771799668
3.95	0.0	0.7981006172715265
4.0	0.0	0.7979234234392603
4.05	0.0	0.7977791351513517
4.1000000000000005	0.0	0.7976207741139019
4.15	0.0	0.797543480775582
4.2	0.0	0.7974786109201645
4.25	0.0	0.797429475161988
4.3	0.0	0.7972510012701928
4.3500000000000005	0.0	0.7971948890443801
4.4	0.0	0.7971218567876294
4.45	0.0	0.7970317771719334
4.5	0.0	0.7969531332095678
4.55	0.0	0.7967580782819543
4.6000000000000005	0.0	0.7964695688984251
4.65	0.0	0.796324599187782
4.7	0.0	0.7960974600243764
4.75	0.0	0.795827251021666
4.800000000000001	0.0	0.795545515929017
4.8500000000000005	0.0	0.795311302289999
4.9	0.0	0.795042098007038
4.95	0.0	0.7947916456809483
5.0	0.0	0.7945028503039705
5.050000000000001	0.0	0.7942200269771199
5.1000000000000005	0.0	0.7939299959292156
5.15	0.0	0.7936012748794619
5.2	0.0	0.7932835122504701
5.25	0.0	0.7929522502550308
5.300000000000001	0.0	0.7926409200653931
5.3500000000000005	0.0	0.7922487601139909
5.4	0.0	0.7918691144009818
5.45	0.0	0.7915124004748295
5.5	0.0	0.7911426688792937
5.550000000000001	0.0	0.7907793359579465
5.6000000000000005	0.0	0.7904991802085266
5.65	0.0	0.7900434740604684
5.7	0.0	0.7896599457106445
5.75	0.0	0.7892503648695678
5.800000000000001	0.0	0.7887369321776705
5.8500000000000005	0.0	0.7882987723369512
5.9	0.0	0.7878494980354729
5.95	0.0	0.7873542339130118
6.0	0.0	0.7870354921084187
0.0	0.05	0.7973679750212609
0.05	0.05	0.7974638541085078
0.1	0.05	0.7975349121229596
0.15000000000000002	0.05	0.7975955023299435
0.2	0.05	0.7976829055268982
0.25	0.05	0.7978332327368985
0.30000000000000004	0.05	0.798019075130503
0.35000000000000003	0.05	0.7982041891964385
0.4	0.05	0.7984134397638207
0.45	0.05	0.7985610811430607
0.5	0.05	0.7988191080310757
0.55	0.05	0.7989898748310704
0.6000000000000001	0.05	0.7992361363828687
0.65	0.05	0.7994353533768017
0.7000000000000001	0.05	0.7996955409692821
0.75	0.05	0.7999775023811808
0.8	0.05	0.8002711436876202
0.8500000000000001	0.05	0.8005402605420074
0.9	0.05	0.8008845159656813
0.9500000000000001	0.05	0.8012008153993144
1.0	0.05	0.8015074855128911
1.05	0.05	0.8019446831196199
1.1	0.05	0.8022791653735685
1.1500000000000001	0.05	0.8026479638817625
1.2000000000000002	0.05	0.8030057193300932
1.25	0.05	0.8034234477948814
1.3	0.05	0.8038395326547023
1.35	0.05	0.8042690337636181
1.4000000000000001	0.05	0.8046657158979718
